MacLean,Lloyd D. MacLean,"Montréal, Quebec",Order of Canada
Maclear,Michael Maclear,"Toronto, Ontario",Order of Canada
MacLellan,Elinor Elizabeth MacLellan,"Kensington, Prince Edward Island",Order of Canada
MacLellan,Malcom A. MacLellan,"Antigonish, Nova Scotia",Order of Canada
MacLennan,David H. MacLennan,"Toronto, Ontario",Order of Canada
MacLennan,Hugh MacLennan,"Montréal, Quebec",Order of Canada
MacLennan,Roderick J. MacLennan,"Truro, Nova Scotia",Order of Canada
MacLeod,Alistair MacLeod,"Windsor, Ontario",Order of Canada
MacLeod,Gregory Jerome MacLeod,"Sydney, Nova Scotia",Order of Canada
MacLeod,Innis G. MacLeod,"Dartmouth, Nova Scotia",Order of Canada
MacLeod,J. Ronald MacLeod,"Surrey, British Columbia",Order of Canada
MacLeod,J. Wendell MacLeod,"Montréal, Quebec",Order of Canada
MacLeod,Jean Achmatowicz MacLeod,"Ashburn, Ontario",Order of Canada
MacLeod,Robert Graham MacLeod,"Charlottetown, Prince Edward Island",Order of Canada
MacMaster,Hugh Allan (Buddy) MacMaster,"Judique, Nova Scotia",Order of Canada
MacMaster,Natalie MacMaster,"Peterborough, Ontario",Order of Canada
MacMillan,C. Lamont MacMillan,"Baddeck, Nova Scotia",Order of Canada
MacMillan,Ernest MacMillan,"Toronto, Ontario",Order of Canada
MacMillan,Harvey R. MacMillan,"Vancouver, British Columbia",Order of Canada
MacMillan,Margaret MacMillan,Oxford,Order of Canada
MacMillan,Norman John MacMillan,"Montréal, Quebec",Order of Canada
MacMillan,Viola MacMillan,"Toronto, Ontario",Order of Canada
MacMurray,James Alexander MacMurray,"Saint John, New Brunswick",Order of Canada
MacNabb,Gordon Murray MacNabb,"Carleton Place, Ontario",Order of Canada
MacNamara,Geraldine MacNamara,"Winnipeg, Manitoba",Order of Canada
Macnaughton,Alan Aylesworth Macnaughton,"Montréal, Quebec",Order of Canada
MacNaughton,John A. MacNaughton,"Toronto, Ontario",Order of Canada
MacNaughton,John David Francis MacNaughton,"Mississauga, Ontario",Order of Canada
MacNeil,Rita MacNeil,"Sydney, Nova Scotia",Order of Canada
MacNeil,Robert MacNeil,"New York, New York",Order of Canada
MacNeil,Teresa MacNeil,"St-Peter's, Nova Scotia",Order of Canada
MacNeill,Brian F. MacNeill,"Calgary, Alberta",Order of Canada
MacNeill,Isabel MacNeill,"Halifax, Nova Scotia",Order of Canada
MacNeill,James William MacNeill,"Ottawa, Ontario",Order of Canada
MacNeill,Rita V. MacNeill,"Dieppe, New Brunswick",Order of Canada
MacPhail,Robert Lloyd George MacPhail,"Cornwall, Prince Edward Island",Order of Canada
MacPhee,Douglas MacPhee,"New Waterford, Nova Scotia",Order of Canada
Macpherson,C. Brough Macpherson,"Toronto, Ontario",Order of Canada
Macpherson,Dorothy Macpherson,"Ottawa, Ontario",Order of Canada
MacPherson,Duncan I. MacPherson,"Beaverton, Ontario",Order of Canada
MacPherson,J. Fraser MacPherson,"Vancouver, British Columbia",Order of Canada
Macpherson,Kathleen Macpherson,"Toronto, Ontario",Order of Canada
Macpherson,R. Gordon M. Macpherson,"Burlington, Ontario",Order of Canada
MacRae,Herbert Farquhar MacRae,"Truro, Nova Scotia",Order of Canada
MacRae,Marion Bell MacRae,"Toronto, Ontario",Order of Canada
Mactaggart,Sandy Auld Mactaggart,"Edmonton, Alberta",Order of Canada
Madhani,Bahadur Madhani,"Richmond Hill, Ontario",Order of Canada
Magagna,Lino Magagna,"Toronto, Ontario",Order of Canada
Mager,George C. Mager,"Montreal, Quebec",Order of Canada
Magnacca,Stephen A. Magnacca,"Brandon, Manitoba",Order of Canada
Magnussen-Cella,Karen Magnussen-Cella,"North Vancouver, British Columbia",Order of Canada
Mah,Henry Fook Yuen Mah,"Edmonton, Alberta",Order of Canada
Maheu,Louise Y. Maheu,"Toronto, Ontario",Order of Canada
Maheu,Renée Maheu,"Sutton, Quebec",Order of Canada
Maheux,George Maheux,"Ste-Foy, Quebec",Order of Canada
Maheux,J.T. Maheux,"Québec, Quebec",Order of Canada
Maheux-Forcier,Louise Maheux-Forcier,"Montréal, Quebec",Order of Canada
Mahoney,Leo James Mahoney,"Toronto, Ontario",Order of Canada
Mahoney,William Mahoney,"Mississauga, Ontario",Order of Canada
Mahood,Clifford Garfield Mahood,"Toronto, Ontario",Order of Canada
Mahovlich,Francis William Mahovlich,"Ottawa, Ontario",Order of Canada
Maier,Gerald J. Maier,"Calgary, Alberta",Order of Canada
Maillet,Andrée Maillet,"Westmount, Quebec",Order of Canada
Maillet,Antonine Maillet,"Montréal, Quebec",Order of Canada
Maillet,Marguerite Maillet,"Moncton, New Brunswick",Order of Canada
Mailloux,Noël Mailloux,"Montréal, Quebec",Order of Canada
Maini,Jagmohan S. Maini,"Ottawa, Ontario",Order of Canada
Majka,Mary Majka,"Harvey, Albert County, New Brunswick",Order of Canada
Major,Jean-Louis Major,"St-Isodore, Ontario",Order of Canada
Major,John Charles (Jack) Major,"Calgary, Alberta",Order of Canada
Major,Julien Major,"Brossard, Quebec",Order of Canada
Major,Leon Major,"College Park, MD",Order of Canada
Mak,Tak Wah Mak,"Toronto, Ontario",Order of Canada
Maksagak,Helen Mamayaok Maksagak,"Cambridge Bay, Nunavut",Order of Canada
Malaison,Roger Malaison,"Jonquière, Quebec",Order of Canada
Maldoff,Eric Maldoff,"Montréal, Quebec",Order of Canada
Malhotra,Lalita Malhotra,"Prince Albert, Saskatchewan",Order of Canada
Malinowski,Donald M. Malinowski,"Newmarket, Ontario",Order of Canada
Malkin,Eleanor A. Malkin,"Vancouver, British Columbia",Order of Canada
Mallett,Jane Mallett,"Toronto, Ontario",Order of Canada
Mallon,Mick Mallon,"Iqaluit, Nunavut",Order of Canada
Maloney,Aidan Maloney,"St. John's, Newfoundland and Labrador",Order of Canada
Mancuso,Salvatore Mancuso,"Montréal, Quebec",Order of Canada
Mandela,Nelson Mandela,Lower Houghton,Order of Canada
Manion,John L. Manion,"Ottawa, Ontario",Order of Canada
Manley,Elizabeth Manley,"Gloucester, Ontario",Order of Canada
Manley,John P. Manley,"Ottawa, Ontario",Order of Canada
Mann,Anthony T. Mann,"Winnipeg, Manitoba",Order of Canada
Mann,Susan Mann,"Montréal, Quebec",Order of Canada
Manning,Annie E. Manning,"Cape Dorset, Nunavut",Order of Canada
Manning,Ernest C. Manning,"Calgary, Alberta",Order of Canada
Manning,Preston Manning,"Calgary, Alberta",Order of Canada
Manning,Thomas H. Manning,"Merrickville, Ontario",Order of Canada
Mannix,Frederick C. Mannix,"Calgary, Alberta",Order of Canada
Mannix,Frederick P. Mannix,"Calgary, Alberta",Order of Canada
Mannix,Ronald Neil Mannix,"Calgary, Alberta",Order of Canada
Mansbridge,Peter Mansbridge,"Stratford, Ontario",Order of Canada
Manson,Paul D. Manson,"Ottawa, Ontario",Order of Canada
Manuel,Edith E. Manuel,"Springdale, Newfoundland and Labrador",Order of Canada
Manuel,George Manuel,"Chase, British Columbia",Order of Canada
Manyfingers,Helen Manyfingers,"Cardston, Alberta",Order of Canada
Mappin,Judith Mappin,"Montréal, Quebec",Order of Canada
Mara,George Edward Mara,"Toronto, Ontario",Order of Canada
Maranda,Pierre Maranda,"Saint-Nicolas, Quebec",Order of Canada
Marchand,Azilda L. Marchand,"Montréal, Quebec",Order of Canada
Marchand,Jean Marchand,"Québec, Quebec",Order of Canada
Marchand,Leonard S. Marchand,"Kamloops, British Columbia",Order of Canada
Marchessault,Robert H. Marchessault,"Montréal, Quebec",Order of Canada
Marchildon,Arthur Marchildon,"North Battleford, Saskatchewan",Order of Canada
Marcil,André Marcil,"Outremont, Quebec",Order of Canada
Marcil,Monique Marcil,"St-Lambert, Quebec",Order of Canada
Marcotte,Célestin (Paul-Émile) Marcotte,"Québec, Quebec",Order of Canada
Marcotte,Gilles Marcotte,"Montréal, Quebec",Order of Canada
Marcotte,Raymond J. Marcotte,"Ottawa, Ontario",Order of Canada
Marcoux,Rémi Marcoux,"Montréal, Quebec",Order of Canada
Marden,A. Hollis Marden,"Montréal, Quebec",Order of Canada
Mardon,Austin A. Mardon,"Edmonton, Alberta",Order of Canada
Margison,Richard Charles Margison,"Toronto, Ontario",Order of Canada
Margolese,Richard Gordon Margolese,"Westmount, Quebec",Order of Canada
Margolis,Leo Margolis,"Nanaimo, British Columbia",Order of Canada
Marin,Charles-Eugène Marin,"Ste-Anne-des-Monts, Quebec",Order of Canada
Marin,René J. Marin,"Ottawa, Ontario",Order of Canada
Marion,Alain Marion,"Hull, Quebec",Order of Canada
Marion,Léo Marion,"Ottawa, Ontario",Order of Canada
Marion,Séraphin Marion,"Ottawa, Ontario",Order of Canada
Markin,Allan P. Markin,"Calgary, Alberta",Order of Canada
Marlatt,Daphne B. Marlatt,"Vancouver, British Columbia",Order of Canada
Marleau,Denis Marleau,"Montréal, Quebec",Order of Canada
Marmet,Paul Marmet,"Gloucester, Ontario",Order of Canada
Maroun,Falah B. Maroun,"St. John's, Newfoundland and Labrador",Order of Canada
Marquis,Paul-Yvan Marquis,"Aylmer, Quebec",Order of Canada
Marrus,Michael Robert Marrus,"Toronto, Ontario",Order of Canada
Marsan,Jean-Claude Marsan,"Montréal, Quebec",Order of Canada
Marsden,Lorna R. Marsden,"Toronto, Ontario",Order of Canada
Marsh,James Harley Marsh,"Edmonton, Alberta",Order of Canada
Marshall,Jack Marshall,"Morrisburg, Ontario",Order of Canada
Marshall,Kenric R. Marshall,"Toronto, Ontario",Order of Canada
Marshall,Lois Marshall,"Toronto, Ontario",Order of Canada
Marshall,William Marshall,"Toronto, Ontario",Order of Canada
Marshall,William L. Marshall,"Inverary, Ontario",Order of Canada
Martens,Ethel G. Martens,"Ottawa, Ontario",Order of Canada
Martin,Albert Martin,Florida,Order of Canada
Martin,Claire Martin,"Québec, Quebec",Order of Canada
Martin,Frederic Shaw Martin,"Gatineau, Quebec",Order of Canada
Martin,Goldwin Arthur Martin,"Willowdale, Ontario",Order of Canada
Martin,Paul Martin,"Windsor, Ontario",Order of Canada
Martin,Paul-Aimé Martin,"Montréal, Quebec",Order of Canada
Martin,Richard Martin,"Verdun, Quebec",Order of Canada
Martineau,Jean Martineau,"Montréal, Quebec",Order of Canada
Martland,Ronald Martland,"Rockcliffe, Ontario",Order of Canada
Mary of the Annunciation,Mary of the Annunciation,"Edmonton, Alberta",Order of Canada
Mascoll,Beverly Sharon Mascoll,"Toronto, Ontario",Order of Canada
Masliyah,Jacob H. Masliyah,"Edmonton, Alberta",Order of Canada
Mason,Norman Byron (Dutch) Mason,"Truro, Nova Scotia",Order of Canada
Mass,Marcel Massé,Washington DC,Order of Canada
Mass,René Massé,"L'Île-Bizard, Quebec",Order of Canada
Massey,Vincent Massey,"Port Hope, Ontario",Order of Canada
Masson,Henri Masson,"Ottawa, Ontario",Order of Canada
Masui,Yoshio Masui,"Toronto, Ontario",Order of Canada
Matas,David Matas,"Winnipeg, Manitoba",Order of Canada
Matheson,Alexander D.M. Matheson,"Brandon, Manitoba",Order of Canada
Matheson,Florence I. Matheson,"Charlottetown, Prince Edward Island",Order of Canada
Matheson,John Ross Matheson,"Kingston, Ontario",Order of Canada
Matheson,Robert S. Matheson,"Edmonton, Alberta",Order of Canada
Mathewson,Francis A.L. Mathewson,"Winnipeg, Manitoba",Order of Canada
Mathieu,Roméo Mathieu,"Montréal, Quebec",Order of Canada
Matte,Monica Matte,"Montréal, Quebec",Order of Canada
Matte,Nicolas M. Matte,"Montréal, Quebec",Order of Canada
Matthews,Charles A.G. Matthews,"Toronto, Ontario",Order of Canada
Matthews,F. Richard Matthews,"Calgary, Alberta",Order of Canada
Matthews,Jaymie M. Matthews,"Vancouver, British Columbia",Order of Canada
Matton,Roger Matton,"Québec, Quebec",Order of Canada
Mauffette,Guy Mauffette,"Outremont, Quebec",Order of Canada
Mauro,Arthur V. Mauro,"Winnipeg, Manitoba",Order of Canada
Mawani,Nurjehan Mawani,"Ottawa, Ontario",Order of Canada
Maxwell,Judith Maxwell,"Ottawa, Ontario",Order of Canada
May,Arthur W. May,"St. John's, Newfoundland and Labrador",Order of Canada
May,Elaine R. May,"Sherbrooke, Quebec",Order of Canada
May,Elizabeth May,"Ottawa, Ontario",Order of Canada
Mayberry,John T. Mayberry,"Burlington, Ontario",Order of Canada
Mayne,William M. Mayne,"Thornhill, Ontario",Order of Canada
Mayrand,Albert Mayrand,"Ville Saint-Laurent, Quebec",Order of Canada
Mazankowski,Donald Mazankowski,"Sherwood Park, Alberta",Order of Canada
McAdam,Vernon F. McAdam,"Rivière Beaudette, Quebec",Order of Canada
McAllister,Robert Donald McAllister,"Azilda, Ontario",Order of Canada
McArthur,George Arnold McArthur,"Hudson Heights, Quebec",Order of Canada
McArthur,Helen McArthur,"Guelph, Ontario",Order of Canada
McAskie,Carolyn McAskie,"Wakefield, Quebec",Order of Canada
McBean,Gordon Almon McBean,"London, Ontario",Order of Canada
McBride,Donald G. McBride,"Kingston, Ontario",Order of Canada
McBride,Joan H. McBride,"Kingston, Ontario",Order of Canada
McBurnie,Eric McBurnie,"Niagara-on-the-Lake, Ontario",Order of Canada
McCaig,John Robert McCaig,"Calgary, Alberta",Order of Canada
McCaig,Margaret Ann McCaig,"Calgary, Alberta",Order of Canada
McCain,G. Wallace F. McCain,"Toronto, Ontario",Order of Canada
McCain,H. Harrison McCain,"Florenceville, New Brunswick",Order of Canada
McCain,Laura B. McCain,"Florenceville, New Brunswick",Order of Canada
McCain,Margaret Norrie McCain,"Toronto, Ontario",Order of Canada
McCall,Robert D. McCall,"Toronto, Ontario",Order of Canada
McCallion,Hazel McCallion,"Mississauga, Ontario",Order of Canada
McCambly,James A. McCambly,"Vanier, Ontario",Order of Canada
McCarthy,Doris McCarthy,"Scarborough, Ontario",Order of Canada
McCarthy,Grace Mary McCarthy,"Vancouver, British Columbia",Order of Canada
McCarthy,J. William McCarthy,"St-Bruno, Quebec",Order of Canada
McCarthy,Josephine McCarthy,"Toronto, Ontario",Order of Canada
McChesney,Robert D. McChesney,"Kirkland Lake, Ontario",Order of Canada
McClelland,Jack McClelland,"Toronto, Ontario",Order of Canada
McClure,Robert B. McClure,"Toronto, Ontario",Order of Canada
McConica,James Kelsey McConica,"Toronto, Ontario",Order of Canada
McConnell,Robert Murray Gordon McConnell,"Toronto, Ontario",Order of Canada
McCorkell,Edmund J. McCorkell,"Toronto, Ontario",Order of Canada
McCormick,Evan McCormick,"Winnipeg, Manitoba",Order of Canada
McCready,Margaret Scott McCready,"Toronto, Ontario",Order of Canada
McCreary,John F. McCreary,"Gibsons, British Columbia",Order of Canada
McCrimmon,Frederick G. McCrimmon,"Huntingdon, Quebec",Order of Canada
McCuaig,Stanley H. McCuaig,"Edmonton, Alberta",Order of Canada
McCubbin,Dean McCubbin,"North Bay, Ontario",Order of Canada
McCulloch,Ernest A. McCulloch,"Toronto, Ontario",Order of Canada
McCulloch,Mary Rose McCulloch,"Watson Lake, Yukon",Order of Canada
McCullough,Mattie L. McCullough,"Red Deer, Alberta",Order of Canada
McDonald,Annetta McDonald,"Ottawa, Ontario",Order of Canada
McDonald,Piers McDonald,"Whitehorse, Yukon",Order of Canada
McDonald,Wendy Burdon McDonald,"North Vancouver, British Columbia",Order of Canada
McDonald,Arthur B. McDonald,"Kingston, Ontario",Order of Canada
McDonald,Bob McDonald,"Victoria, British Columbia",Order of Canada
McDonald,Graeme Donald McDonald,"Banff, Alberta",Order of Canada
McDonough,Alexa McDonough,"Halifax, Nova Scotia",Order of Canada
McDougall,Barbara McDougall,"Toronto, Ontario",Order of Canada
McDougall,Ian Walter McDougall,"Victoria, British Columbia",Order of Canada
McDougall,J. Cecil (Alexandrina) McDougall,"Montréal, Quebec",Order of Canada
McDougall,Médéric Zéphirin McDougall,"St-Louis, Saskatchewan",Order of Canada
McDowell,Charles Alexander McDowell,"Vancouver, British Columbia",Order of Canada
McEachren,Frank F. McEachren,"Toronto, Ontario",Order of Canada
McElman,Frederick Charles McElman,"Fredericton, New Brunswick",Order of Canada
McEntee,Thomas D. McEntee,"Montréal, Quebec",Order of Canada
McEwen,Robert R. McEwen,"Toronto, Ontario",Order of Canada
McFarlane,James Ross McFarlane,"Coquitlam, British Columbia",Order of Canada
McGarrigle,Anna McGarrigle,"Alexandria, Ontario",Order of Canada
McGarrigle,Kate McGarrigle,"Saint-Sauveur-des-Monts, Quebec",Order of Canada
McGavin,Gerald A.B. McGavin,"Vancouver, British Columbia",Order of Canada
McGeer,Edith G. McGeer,"Vancouver, British Columbia",Order of Canada
McGeer,Patrick L. McGeer,"Vancouver, British Columbia",Order of Canada
McGibbon,Pauline M. McGibbon,"Toronto, Ontario",Order of Canada
McGinnis,John A. McGinnis,"Toronto, Ontario",Order of Canada
McGinnis,Lloyd Robert McGinnis,"Winnipeg, Manitoba",Order of Canada
McGonigal,Pearl Kathryne McGonigal,"Winnipeg, Manitoba",Order of Canada
McGrath,Desmond T. McGrath,"Stephenville, Newfoundland and Labrador",Order of Canada
McGrath,Patrick J. McGrath,"Halifax, Nova Scotia",Order of Canada
McGreevy,John H.C. McGreevy,"Quebec, Quebec",Order of Canada
McGregor,Gordon R. McGregor,"Montréal, Quebec",Order of Canada
McGregor,Maurice McGregor,"Montreal, Quebec",Order of Canada
McGuinness,Frederick George McGuinness,"Brandon, Manitoba",Order of Canada
McGuire,Maura McGuire,"Toronto, Ontario",Order of Canada
McIlwraith,Vernon McIlwraith,"Guelph, Ontario",Order of Canada
McInnes,Barbara McInnes,"Ottawa, Ontario",Order of Canada
McInnes,Donald McInnes,"Halifax, Nova Scotia",Order of Canada
McInnes,Jennie Elizabeth McInnes,"Truro, Nova Scotia",Order of Canada
McInnes,Roderick R. McInnes,"Mount Royal, Quebec",Order of Canada
McInnis,Mary Hamilton McInnis,"Toronto, Ontario",Order of Canada
McIntosh,Clifford M. McIntosh,"Atikokan, Ontario",Order of Canada
McIntyre,G. Scott McIntyre,"North Vancouver, British Columbia",Order of Canada
McIntyre,Preston McIntyre,"Montague, Prince Edward Island",Order of Canada
McIntyre,William Rogers McIntyre,"Vancouver, British Columbia",Order of Canada
McIver,Vera E. McIver,"Victoria, British Columbia",Order of Canada
McIvor,Daniel E. McIvor,"Richmond, British Columbia",Order of Canada
McIvor,Edna Hellen McIvor,"Winnipeg, Manitoba",Order of Canada
McKay,Alexander Gordon McKay,"Hamilton, Ontario",Order of Canada
McKay,Don McKay,"St. John's, Newfoundland and Labrador",Order of Canada
McKay,Mae F. McKay,"Côte-Saint-Luc, Quebec",Order of Canada
McKeag,William John McKeag,"Winnipeg, Manitoba",Order of Canada
McKeever,Katherine McKeever,"Vineland Station, Ontario",Order of Canada
McKellar,John Duncan McKellar,"Toronto, Ontario",Order of Canada
McKelvey,E. Neil McKelvey,"Saint John, New Brunswick",Order of Canada
McKenna,Frank McKenna,"Toronto, Ontario",Order of Canada
McKennitt,Loreena McKennitt,"Stratford, Ontario",Order of Canada
McKeough,William Darcy McKeough,"Blenheim, Ontario",Order of Canada
McKercher,Peggy McKercher,"Saskatoon, Saskatchewan",Order of Canada
McKichan,Alasdair  J. McKichan,"Mississauga, Ontario",Order of Canada
McKillop,Tommy McKillop,"Toronto, Ontario",Order of Canada
McKim,Joan M. McKim,"Toronto, Ontario",Order of Canada
McKinnon,Donald McKinnon,"Timmins, Ontario",Order of Canada
McKinnon,Hector B. McKinnon,"Ottawa, Ontario",Order of Canada
McKinstry,Nancy McKinstry,"Vancouver, British Columbia",Order of Canada
McLachlan,Donald R. McLachlan,"Waterloo, Ontario",Order of Canada
McLachlan,Sarah McLachlan,"Vancouver, British Columbia",Order of Canada
McLaren,Digby Johns McLaren,"Ottawa, Ontario",Order of Canada
McLaren,Norman McLaren,"Hudson, Quebec",Order of Canada
McLauchlan,Murray McLauchlan,"Toronto, Ontario",Order of Canada
McLaughlin,Audrey McLaughlin,"Whitehorse, Yukon",Order of Canada
McLaughlin,George Robert McLaughlin,"Fenelon Falls, Ontario",Order of Canada
McLaughlin,Isabel McLaughlin,"Toronto, Ontario",Order of Canada
McLaughlin,John McLaughlin,"Fredericton, New Brunswick",Order of Canada
McLaughlin,M. Michaelena McLaughlin,"Ottawa, Ontario",Order of Canada
McLaughlin,R.S. McLaughlin,"Oshawa, Ontario",Order of Canada
McLaughlin,W. Earle McLaughlin,"Westmount, Quebec",Order of Canada
McLean,Charles Grant McLean,"Toronto, Ontario",Order of Canada
McLean,Ellen Signe McLean,"Eureka, Nova Scotia",Order of Canada
McLean,Eric D. McLean,"Montréal, Quebec",Order of Canada
McLean,Hugh John McLean,"Maitland, Florida",Order of Canada
McLean,Kenneth McLean,"Vernon, British Columbia",Order of Canada
McLellan,A. Anne McLellan,"Edmonton, Alberta",Order of Canada
McLennan,Katharine McLennan,"Sydney, Nova Scotia",Order of Canada
McLeod,Joanne E. McLeod,"Fredericton, New Brunswick",Order of Canada
